unfairen	unfair	AD	negative	-/-0.8827/-	L
unfairer	unfair	AD	negative	-/-0.8827/-	L
unfairere	unfair	AD	negative	-/-0.8827/-	L
unfairerem	unfair	AD	negative	-/-0.8827/-	L
unfaireren	unfair	AD	negative	-/-0.8827/-	L
unfairerer	unfair	AD	negative	-/-0.8827/-	L
unfaireres	unfair	AD	negative	-/-0.8827/-	L
unfairerweise	unfairerweise	AD	negative	-/-/-	D
unfaires	unfair	AD	negative	-/-0.8827/-	L
unfairst	unfair	AD	negative	-/-0.8827/-	L
unfairste	unfair	AD	negative	-/-0.8827/-	L
unfairstem	unfair	AD	negative	-/-0.8827/-	L
unfairsten	unfair	AD	negative	-/-0.8827/-	L
unfairster	unfair	AD	negative	-/-0.8827/-	L
unfairstes	unfair	AD	negative	-/-0.8827/-	L
unfassbar	unfassbar	AD	negative	0.5/0.5/0	D
unfasslich	unfasslich	AD	negative	-/-/-	D
unfein	unfein	AD	negative	-/-0.0048/-	L
unfeine	unfein	AD	negative	-/-0.0048/-	L
unfeinem	unfein	AD	negative	-/-0.0048/-	L
unfeinen	unfein	AD	negative	-/-0.0048/-	L
unfeiner	unfein	AD	negative	-/-0.0048/-	L
unfeinere	unfein	AD	negative	-/-0.0048/-	L
unfeinerem	unfein	AD	negative	-/-0.0048/-	L
unfeineren	unfein	AD	negative	-/-0.0048/-	L
unfeinerer	unfein	AD	negative	-/-0.0048/-	L
unfeineres	unfein	AD	negative	-/-0.0048/-	L
unfeines	unfein	AD	negative	-/-0.0048/-	L
unfeinst	unfein	AD	negative	-/-0.0048/-	L
unfeinste	unfein	AD	negative	-/-0.0048/-	L
unfeinstem	unfein	AD	negative	-/-0.0048/-	L
unfeinsten	unfein	AD	negative	-/-0.0048/-	L
unfeinster	unfein	AD	negative	-/-0.0048/-	L
unfeinstes	unfein	AD	negative	-/-0.0048/-	L
unfertig	unfertig	AD	negative	-/-/-	D
unflexibel	unflexibel	AD	negative	0/0.5/0.5	D
unfolgsam	unfolgsam	AD	negative	-/-/-	D
unfreiwillig	unfreiwillig	AD	negative	-/-0.3382/-	L
unfreiwillige	unfreiwillig	AD	negative	-/-0.3382/-	L
unfreiwilligem	unfreiwillig	AD	negative	-/-0.3382/-	L
unfreiwilligen	unfreiwillig	AD	negative	-/-0.3382/-	L
unfreiwilliger	unfreiwillig	AD	negative	-/-0.3382/-	L
unfreiwilligere	unfreiwillig	AD	negative	-/-0.3382/-	L
unfreiwilligerem	unfreiwillig	AD	negative	-/-0.3382/-	L
unfreiwilligeren	unfreiwillig	AD	negative	-/-0.3382/-	L
unfreiwilligerer	unfreiwillig	AD	negative	-/-0.3382/-	L
unfreiwilligeres	unfreiwillig	AD	negative	-/-0.3382/-	L
unfreiwilliges	unfreiwillig	AD	negative	-/-0.3382/-	L
unfreiwilligst	unfreiwillig	AD	negative	-/-0.3382/-	L
unfreiwilligste	unfreiwillig	AD	negative	-/-0.3382/-	L
unfreiwilligstem	unfreiwillig	AD	negative	-/-0.3382/-	L
unfreiwilligsten	unfreiwillig	AD	negative	-/-0.3382/-	L
unfreiwilligster	unfreiwillig	AD	negative	-/-0.3382/-	L
unfreiwilligstes	unfreiwillig	AD	negative	-/-0.3382/-	L
unfreundlich	unfreundlich	AD	negative	-/-0.3407/-	L
unfreundliche	unfreundlich	AD	negative	-/-0.3407/-	L
unfreundlichem	unfreundlich	AD	negative	-/-0.3407/-	L
unfreundlichen	unfreundlich	AD	negative	-/-0.3407/-	L
unfreundlicher	unfreundlich	AD	negative	-/-0.3407/-	L
unfreundlichere	unfreundlich	AD	negative	-/-0.3407/-	L
unfreundlicherem	unfreundlich	AD	negative	-/-0.3407/-	L
unfreundlicheren	unfreundlich	AD	negative	-/-0.3407/-	L
unfreundlicherer	unfreundlich	AD	negative	-/-0.3407/-	L
unfreundlicheres	unfreundlich	AD	negative	-/-0.3407/-	L
unfreundliches	unfreundlich	AD	negative	-/-0.3407/-	L
unfreundlichst	unfreundlich	AD	negative	-/-0.3407/-	L
unfreundlichste	unfreundlich	AD	negative	-/-0.3407/-	L
unfreundlichstem	unfreundlich	AD	negative	-/-0.3407/-	L
unfreundlichsten	unfreundlich	AD	negative	-/-0.3407/-	L
unfreundlichster	unfreundlich	AD	negative	-/-0.3407/-	L
unfreundlichstes	unfreundlich	AD	negative	-/-0.3407/-	L
unfundiert	unfundiert	AD	negative	-/-/-	D
unfundierte	unfundierte	AD	negative	-/-/-	D
unfaehig	unfaehig	AD	negative	-/-0.4787/-	L
unfaehige	unfaehig	AD	negative	-/-0.4787/-	L
unfaehigem	unfaehig	AD	negative	-/-0.4787/-	L
unfaehigen	unfaehig	AD	negative	-/-0.4787/-	L
unfaehiger	unfaehig	AD	negative	-/-0.4787/-	L
unfaehigere	unfaehig	AD	negative	-/-0.4787/-	L
unfaehigerem	unfaehig	AD	negative	-/-0.4787/-	L
unfaehigeren	unfaehig	AD	negative	-/-0.4787/-	L
unfaehigerer	unfaehig	AD	negative	-/-0.4787/-	L
unfaehigeres	unfaehig	AD	negative	-/-0.4787/-	L
unfaehiges	unfaehig	AD	negative	-/-0.4787/-	L
unfaehigst	unfaehig	AD	negative	-/-0.4787/-	L
unfaehigste	unfaehig	AD	negative	-/-0.4787/-	L
unfaehigstem	unfaehig	AD	negative	-/-0.4787/-	L
unfaehigsten	unfaehig	AD	negative	-/-0.4787/-	L
unfaehigster	unfaehig	AD	negative	-/-0.4787/-	L
unfaehigstes	unfaehig	AD	negative	-/-0.4787/-	L
ungastlich	ungastlich	AD	negative	-/-/-	D
ungebeten	ungebeten	AD	negative	-/-0.0048/-	L
ungebetene	ungebeten	AD	negative	-/-0.0048/-	L
ungebetenem	ungebeten	AD	negative	-/-0.0048/-	L
ungebetenen	ungebeten	AD	negative	-/-0.0048/-	L
ungebetener	ungebeten	AD	negative	-/-0.0048/-	L
ungebetenere	ungebeten	AD	negative	-/-0.0048/-	L
ungebetenerem	ungebeten	AD	negative	-/-0.0048/-	L
ungebeteneren	ungebeten	AD	negative	-/-0.0048/-	L
ungebetenerer	ungebeten	AD	negative	-/-0.0048/-	L
ungebeteneres	ungebeten	AD	negative	-/-0.0048/-	L
ungebetenes	ungebeten	AD	negative	-/-0.0048/-	L
ungebetenst	ungebeten	AD	negative	-/-0.0048/-	L
ungebetenste	ungebeten	AD	negative	-/-0.0048/-	L
ungebetenstem	ungebeten	AD	negative	-/-0.0048/-	L
ungebetensten	ungebeten	AD	negative	-/-0.0048/-	L
ungebetenster	ungebeten	AD	negative	-/-0.0048/-	L
ungebetenstes	ungebeten	AD	negative	-/-0.0048/-	L
ungebetner	ungebeten	AD	negative	-/-0.0048/-	L
ungebetnere	ungebeten	AD	negative	-/-0.0048/-	L
ungebetnerem	ungebeten	AD	negative	-/-0.0048/-	L
ungebetneren	ungebeten	AD	negative	-/-0.0048/-	L
ungebetnerer	ungebeten	AD	negative	-/-0.0048/-	L
ungebetneres	ungebeten	AD	negative	-/-0.0048/-	L
ungebildet	ungebildet	AD	negative	-/-/-	D
ungebraeuchlich	ungebraeuchlich	AD	negative	0/1/0	D
ungebaerdig	ungebaerdig	AD	negative	-/-/-	D
ungebuehrlich	ungebuehrlich	AD	negative	-/-0.0048/-	L
ungebuehrliche	ungebuehrlich	AD	negative	-/-0.0048/-	L
ungebuehrlichem	ungebuehrlich	AD	negative	-/-0.0048/-	L
ungebuehrlichen	ungebuehrlich	AD	negative	-/-0.0048/-	L
ungebuehrlicher	ungebuehrlich	AD	negative	-/-0.0048/-	L
ungebuehrlichere	ungebuehrlich	AD	negative	-/-0.0048/-	L
ungebuehrlicherem	ungebuehrlich	AD	negative	-/-0.0048/-	L
ungebuehrlicheren	ungebuehrlich	AD	negative	-/-0.0048/-	L
ungebuehrlicherer	ungebuehrlich	AD	negative	-/-0.0048/-	L
ungebuehrlicheres	ungebuehrlich	AD	negative	-/-0.0048/-	L
ungebuehrliches	ungebuehrlich	AD	negative	-/-0.0048/-	L
ungebuehrlichst	ungebuehrlich	AD	negative	-/-0.0048/-	L
ungebuehrlichste	ungebuehrlich	AD	negative	-/-0.0048/-	L
ungebuehrlichstem	ungebuehrlich	AD	negative	-/-0.0048/-	L
ungebuehrlichsten	ungebuehrlich	AD	negative	-/-0.0048/-	L
ungebuehrlichster	ungebuehrlich	AD	negative	-/-0.0048/-	L
ungebuehrlichstes	ungebuehrlich	AD	negative	-/-0.0048/-	L
ungedeckt	ungedeckt	AD	negative	-/-0.0048/-	L
ungedeckte	ungedeckt	AD	negative	-/-0.0048/-	L
ungedecktem	ungedeckt	AD	negative	-/-0.0048/-	L
ungedeckten	ungedeckt	AD	negative	-/-0.0048/-	L
ungedeckter	ungedeckt	AD	negative	-/-0.0048/-	L
ungedecktere	ungedeckt	AD	negative	-/-0.0048/-	L
ungedeckterem	ungedeckt	AD	negative	-/-0.0048/-	L
ungedeckteren	ungedeckt	AD	negative	-/-0.0048/-	L
ungedeckterer	ungedeckt	AD	negative	-/-0.0048/-	L
ungedeckteres	ungedeckt	AD	negative	-/-0.0048/-	L
ungedecktes	ungedeckt	AD	negative	-/-0.0048/-	L
ungedecktst	ungedeckt	AD	negative	-/-0.0048/-	L
ungedecktste	ungedeckt	AD	negative	-/-0.0048/-	L
ungedecktstem	ungedeckt	AD	negative	-/-0.0048/-	L
ungedecktsten	ungedeckt	AD	negative	-/-0.0048/-	L
ungedecktster	ungedeckt	AD	negative	-/-0.0048/-	L
ungedecktstes	ungedeckt	AD	negative	-/-0.0048/-	L
ungeduldig	ungeduldig	AD	negative	-/-0.0405/-	L
ungeduldige	ungeduldig	AD	negative	-/-0.0405/-	L
ungeduldigem	ungeduldig	AD	negative	-/-0.0405/-	L
ungeduldigen	ungeduldig	AD	negative	-/-0.0405/-	L
ungeduldiger	ungeduldig	AD	negative	-/-0.0405/-	L
ungeduldigere	ungeduldig	AD	negative	-/-0.0405/-	L
ungeduldigerem	ungeduldig	AD	negative	-/-0.0405/-	L
ungeduldigeren	ungeduldig	AD	negative	-/-0.0405/-	L
ungeduldigerer	ungeduldig	AD	negative	-/-0.0405/-	L
ungeduldigeres	ungeduldig	AD	negative	-/-0.0405/-	L
ungeduldiges	ungeduldig	AD	negative	-/-0.0405/-	L
ungeduldigst	ungeduldig	AD	negative	-/-0.0405/-	L
ungeduldigste	ungeduldig	AD	negative	-/-0.0405/-	L
ungeduldigstem	ungeduldig	AD	negative	-/-0.0405/-	L
ungeduldigsten	ungeduldig	AD	negative	-/-0.0405/-	L
ungeduldigster	ungeduldig	AD	negative	-/-0.0405/-	L
ungeduldigstes	ungeduldig	AD	negative	-/-0.0405/-	L
ungeeignet	ungeeignet	AD	negative	-/-0.6394/-	L
ungeeignete	ungeeignet	AD	negative	-/-0.6394/-	L
ungeeignetem	ungeeignet	AD	negative	-/-0.6394/-	L
ungeeigneten	ungeeignet	AD	negative	-/-0.6394/-	L
ungeeigneter	ungeeignet	AD	negative	-/-0.6394/-	L
ungeeignetere	ungeeignet	AD	negative	-/-0.6394/-	L
ungeeigneterem	ungeeignet	AD	negative	-/-0.6394/-	L
ungeeigneteren	ungeeignet	AD	negative	-/-0.6394/-	L
ungeeigneterer	ungeeignet	AD	negative	-/-0.6394/-	L
ungeeigneteres	ungeeignet	AD	negative	-/-0.6394/-	L
ungeeignetes	ungeeignet	AD	negative	-/-0.6394/-	L
ungeeignetst	ungeeignet	AD	negative	-/-0.6394/-	L
ungeeignetste	ungeeignet	AD	negative	-/-0.6394/-	L
ungeeignetstem	ungeeignet	AD	negative	-/-0.6394/-	L
ungeeignetsten	ungeeignet	AD	negative	-/-0.6394/-	L
ungeeignetster	ungeeignet	AD	negative	-/-0.6394/-	L
ungeeignetstes	ungeeignet	AD	negative	-/-0.6394/-	L
ungeheuer	ungeheuer	AD	negative	-/-0.0048/-	L
ungeheuerlich	ungeheuerlich	AD	negative	-/-0.0048/-	L
ungeheuerliche	ungeheuerlich	AD	negative	-/-0.0048/-	L
ungeheuerlichem	ungeheuerlich	AD	negative	-/-0.0048/-	L
ungeheuerlichen	ungeheuerlich	AD	negative	-/-0.0048/-	L
ungeheuerlicher	ungeheuerlich	AD	negative	-/-0.0048/-	L
ungeheuerlichere	ungeheuerlich	AD	negative	-/-0.0048/-	L
ungeheuerlicherem	ungeheuerlich	AD	negative	-/-0.0048/-	L
ungeheuerlicheren	ungeheuerlich	AD	negative	-/-0.0048/-	L
ungeheuerlicherer	ungeheuerlich	AD	negative	-/-0.0048/-	L
ungeheuerlicheres	ungeheuerlich	AD	negative	-/-0.0048/-	L
ungeheuerliches	ungeheuerlich	AD	negative	-/-0.0048/-	L
ungeheuerlichst	ungeheuerlich	AD	negative	-/-0.0048/-	L
ungeheuerlichste	ungeheuerlich	AD	negative	-/-0.0048/-	L
ungeheuerlichstem	ungeheuerlich	AD	negative	-/-0.0048/-	L
ungeheuerlichsten	ungeheuerlich	AD	negative	-/-0.0048/-	L
ungeheuerlichster	ungeheuerlich	AD	negative	-/-0.0048/-	L
ungeheuerlichstes	ungeheuerlich	AD	negative	-/-0.0048/-	L
ungeheuerst	ungeheuer	AD	negative	-/-0.0048/-	L
ungeheuerste	ungeheuer	AD	negative	-/-0.0048/-	L
ungeheuerstem	ungeheuer	AD	negative	-/-0.0048/-	L
ungeheuersten	ungeheuer	AD	negative	-/-0.0048/-	L
ungeheuerster	ungeheuer	AD	negative	-/-0.0048/-	L
ungeheuerstes	ungeheuer	AD	negative	-/-0.0048/-	L
ungeheure	ungeheuer	AD	negative	-/-0.0048/-	L
ungeheurem	ungeheuer	AD	negative	-/-0.0048/-	L
ungeheuren	ungeheuer	AD	negative	-/-0.0048/-	L
ungeheurer	ungeheuer	AD	negative	-/-0.0048/-	L
ungeheurere	ungeheuer	AD	negative	-/-0.0048/-	L
ungeheurerem	ungeheuer	AD	negative	-/-0.0048/-	L
ungeheureren	ungeheuer	AD	negative	-/-0.0048/-	L
ungeheurerer	ungeheuer	AD	negative	-/-0.0048/-	L
ungeheureres	ungeheuer	AD	negative	-/-0.0048/-	L
ungeheures	ungeheuer	AD	negative	-/-0.0048/-	L
ungehobelt	ungehobelt	AD	negative	-/-0.0048/-	L
ungehobelte	ungehobelt	AD	negative	-/-0.0048/-	L
ungehobeltem	ungehobelt	AD	negative	-/-0.0048/-	L
ungehobelten	ungehobelt	AD	negative	-/-0.0048/-	L
ungehobelter	ungehobelt	AD	negative	-/-0.0048/-	L
ungehobeltere	ungehobelt	AD	negative	-/-0.0048/-	L
ungehobelterem	ungehobelt	AD	negative	-/-0.0048/-	L
ungehobelteren	ungehobelt	AD	negative	-/-0.0048/-	L
ungehobelterer	ungehobelt	AD	negative	-/-0.0048/-	L
ungehobelteres	ungehobelt	AD	negative	-/-0.0048/-	L
ungehobeltes	ungehobelt	AD	negative	-/-0.0048/-	L
ungehobeltst	ungehobelt	AD	negative	-/-0.0048/-	L
ungehobeltste	ungehobelt	AD	negative	-/-0.0048/-	L
ungehobeltstem	ungehobelt	AD	negative	-/-0.0048/-	L
ungehobeltsten	ungehobelt	AD	negative	-/-0.0048/-	L
ungehobeltster	ungehobelt	AD	negative	-/-0.0048/-	L
ungehobeltstes	ungehobelt	AD	negative	-/-0.0048/-	L
ungehorsam	ungehorsam	AD	negative	-/-0.3176/-	L
ungehorsame	ungehorsam	AD	negative	-/-0.3176/-	L
ungehorsamem	ungehorsam	AD	negative	-/-0.3176/-	L
ungehorsamen	ungehorsam	AD	negative	-/-0.3176/-	L
ungehorsamer	ungehorsam	AD	negative	-/-0.3176/-	L
ungehorsamere	ungehorsam	AD	negative	-/-0.3176/-	L
ungehorsamerem	ungehorsam	AD	negative	-/-0.3176/-	L
ungehorsameren	ungehorsam	AD	negative	-/-0.3176/-	L
ungehorsamerer	ungehorsam	AD	negative	-/-0.3176/-	L
ungehorsameres	ungehorsam	AD	negative	-/-0.3176/-	L
ungehorsames	ungehorsam	AD	negative	-/-0.3176/-	L
ungehorsamst	ungehorsam	AD	negative	-/-0.3176/-	L
ungehorsamste	ungehorsam	AD	negative	-/-0.3176/-	L
ungehorsamstem	ungehorsam	AD	negative	-/-0.3176/-	L
ungehorsamsten	ungehorsam	AD	negative	-/-0.3176/-	L
ungehorsamster	ungehorsam	AD	negative	-/-0.3176/-	L
ungehorsamstes	ungehorsam	AD	negative	-/-0.3176/-	L
ungehoerig	ungehoerig	AD	negative	-/-/-	D
ungeklaert	ungeklaert	AD	negative	-/-/-	D
ungelagert	ungelagert	AD	negative	-/-/-	D
ungelegen	ungelegen	AD	negative	-/-/-	D
ungelernt	ungelernt	AD	negative	-/-/-	D
ungeliebt	ungeliebt	AD	negative	-/-0.4532/-	L
ungeliebte	ungeliebt	AD	negative	-/-0.4532/-	L
ungeliebtem	ungeliebt	AD	negative	-/-0.4532/-	L
ungeliebten	ungeliebt	AD	negative	-/-0.4532/-	L
ungeliebter	ungeliebt	AD	negative	-/-0.4532/-	L
ungeliebtere	ungeliebt	AD	negative	-/-0.4532/-	L
ungeliebterem	ungeliebt	AD	negative	-/-0.4532/-	L
ungeliebteren	ungeliebt	AD	negative	-/-0.4532/-	L
ungeliebterer	ungeliebt	AD	negative	-/-0.4532/-	L
ungeliebteres	ungeliebt	AD	negative	-/-0.4532/-	L
ungeliebtes	ungeliebt	AD	negative	-/-0.4532/-	L
ungeliebtest	ungeliebt	AD	negative	-/-0.4532/-	L
ungeliebteste	ungeliebt	AD	negative	-/-0.4532/-	L
ungeliebtestem	ungeliebt	AD	negative	-/-0.4532/-	L
ungeliebtesten	ungeliebt	AD	negative	-/-0.4532/-	L
ungeliebtester	ungeliebt	AD	negative	-/-0.4532/-	L
ungeliebtestes	ungeliebt	AD	negative	-/-0.4532/-	L
ungeloest	ungeloest	AD	negative	-/-/-	D
ungeloeste	ungeloest	AD	negative	-/-/-	D
ungemuetlich	ungemuetlich	AD	negative	-/-0.0313/-	L
ungemuetliche	ungemuetlich	AD	negative	-/-0.0313/-	L
ungemuetlichem	ungemuetlich	AD	negative	-/-0.0313/-	L
ungemuetlichen	ungemuetlich	AD	negative	-/-0.0313/-	L
ungemuetlicher	ungemuetlich	AD	negative	-/-0.0313/-	L
ungemuetlichere	ungemuetlich	AD	negative	-/-0.0313/-	L
ungemuetlicherem	ungemuetlich	AD	negative	-/-0.0313/-	L
ungemuetlicheren	ungemuetlich	AD	negative	-/-0.0313/-	L
ungemuetlicherer	ungemuetlich	AD	negative	-/-0.0313/-	L
ungemuetlicheres	ungemuetlich	AD	negative	-/-0.0313/-	L
ungemuetliches	ungemuetlich	AD	negative	-/-0.0313/-	L
ungemuetlichst	ungemuetlich	AD	negative	-/-0.0313/-	L
ungemuetlichste	ungemuetlich	AD	negative	-/-0.0313/-	L
ungemuetlichstem	ungemuetlich	AD	negative	-/-0.0313/-	L
ungemuetlichsten	ungemuetlich	AD	negative	-/-0.0313/-	L
ungemuetlichster	ungemuetlich	AD	negative	-/-0.0313/-	L
ungemuetlichstes	ungemuetlich	AD	negative	-/-0.0313/-	L
ungenau	ungenau	AD	negative	-/-0.497/-	L
ungenaue	ungenau	AD	negative	-/-0.497/-	L
ungenauem	ungenau	AD	negative	-/-0.497/-	L
ungenauen	ungenau	AD	negative	-/-0.497/-	L
ungenauer	ungenau	AD	negative	-/-0.497/-	L
ungenauere	ungenau	AD	negative	-/-0.497/-	L
ungenauerem	ungenau	AD	negative	-/-0.497/-	L
ungenaueren	ungenau	AD	negative	-/-0.497/-	L
ungenauerer	ungenau	AD	negative	-/-0.497/-	L
ungenaueres	ungenau	AD	negative	-/-0.497/-	L
ungenaues	ungenau	AD	negative	-/-0.497/-	L
ungenauest	ungenau	AD	negative	-/-0.497/-	L
ungenaueste	ungenau	AD	negative	-/-0.497/-	L
ungenauestem	ungenau	AD	negative	-/-0.497/-	L
ungenauesten	ungenau	AD	negative	-/-0.497/-	L
ungenauester	ungenau	AD	negative	-/-0.497/-	L
ungenauestes	ungenau	AD	negative	-/-0.497/-	L
ungenaust	ungenau	AD	negative	-/-0.497/-	L
ungenauste	ungenau	AD	negative	-/-0.497/-	L
ungenaustem	ungenau	AD	negative	-/-0.497/-	L
ungenausten	ungenau	AD	negative	-/-0.497/-	L
ungenauster	ungenau	AD	negative	-/-0.497/-	L
ungenaustes	ungenau	AD	negative	-/-0.497/-	L
ungenuegend	ungenuegend	AD	negative	0.133333/0.666667/0.2	D
ungeordnet	ungeordnet	AD	negative	-/-0.0048/-	L
ungeordnete	ungeordnet	AD	negative	-/-0.0048/-	L
ungeordnetem	ungeordnet	AD	negative	-/-0.0048/-	L
ungeordneten	ungeordnet	AD	negative	-/-0.0048/-	L
ungeordneter	ungeordnet	AD	negative	-/-0.0048/-	L
ungeordnetere	ungeordnet	AD	negative	-/-0.0048/-	L
ungeordneterem	ungeordnet	AD	negative	-/-0.0048/-	L
ungeordneteren	ungeordnet	AD	negative	-/-0.0048/-	L
ungeordneterer	ungeordnet	AD	negative	-/-0.0048/-	L
ungeordneteres	ungeordnet	AD	negative	-/-0.0048/-	L
ungeordnetes	ungeordnet	AD	negative	-/-0.0048/-	L
ungeordnetst	ungeordnet	AD	negative	-/-0.0048/-	L
ungeordnetste	ungeordnet	AD	negative	-/-0.0048/-	L
ungeordnetstem	ungeordnet	AD	negative	-/-0.0048/-	L
ungeordnetsten	ungeordnet	AD	negative	-/-0.0048/-	L
ungeordnetster	ungeordnet	AD	negative	-/-0.0048/-	L
ungeordnetstes	ungeordnet	AD	negative	-/-0.0048/-	L
ungeprueft	ungeprueft	AD	negative	-/-/-	D
ungerade	ungerade	AD	negative	-/-/-	D
ungerecht	ungerecht	AD	negative	-/-0.7844/-	L
ungerechte	ungerecht	AD	negative	-/-0.7844/-	L
ungerechtem	ungerecht	AD	negative	-/-0.7844/-	L
ungerechten	ungerecht	AD	negative	-/-0.7844/-	L
ungerechter	ungerecht	AD	negative	-/-0.7844/-	L
ungerechtere	ungerecht	AD	negative	-/-0.7844/-	L
ungerechterem	ungerecht	AD	negative	-/-0.7844/-	L
ungerechteren	ungerecht	AD	negative	-/-0.7844/-	L
ungerechterer	ungerecht	AD	negative	-/-0.7844/-	L
ungerechteres	ungerecht	AD	negative	-/-0.7844/-	L
ungerechterweise	ungerechterweise	AD	negative	-/-/-	D
ungerechtes	ungerecht	AD	negative	-/-0.7844/-	L
ungerechtest	ungerecht	AD	negative	-/-0.7844/-	L
ungerechteste	ungerecht	AD	negative	-/-0.7844/-	L
ungerechtestem	ungerecht	AD	negative	-/-0.7844/-	L
ungerechtesten	ungerecht	AD	negative	-/-0.7844/-	L
ungerechtester	ungerecht	AD	negative	-/-0.7844/-	L
ungerechtestes	ungerecht	AD	negative	-/-0.7844/-	L
ungerechtfertigt	ungerechtfertigt	AD	negative	-/-0.4701/-	L
ungerechtfertigte	ungerechtfertigt	AD	negative	-/-0.4701/-	L
ungerechtfertigtem	ungerechtfertigt	AD	negative	-/-0.4701/-	L
ungerechtfertigten	ungerechtfertigt	AD	negative	-/-0.4701/-	L
ungerechtfertigter	ungerechtfertigt	AD	negative	-/-0.4701/-	L
ungerechtfertigtere	ungerechtfertigt	AD	negative	-/-0.4701/-	L
ungerechtfertigterem	ungerechtfertigt	AD	negative	-/-0.4701/-	L
ungerechtfertigteren	ungerechtfertigt	AD	negative	-/-0.4701/-	L
ungerechtfertigterer	ungerechtfertigt	AD	negative	-/-0.4701/-	L
ungerechtfertigteres	ungerechtfertigt	AD	negative	-/-0.4701/-	L
ungerechtfertigtes	ungerechtfertigt	AD	negative	-/-0.4701/-	L
ungerechtfertigtst	ungerechtfertigt	AD	negative	-/-0.4701/-	L
ungerechtfertigtste	ungerechtfertigt	AD	negative	-/-0.4701/-	L
ungerechtfertigtstem	ungerechtfertigt	AD	negative	-/-0.4701/-	L
ungerechtfertigtsten	ungerechtfertigt	AD	negative	-/-0.4701/-	L
ungerechtfertigtster	ungerechtfertigt	AD	negative	-/-0.4701/-	L
ungerechtfertigtstes	ungerechtfertigt	AD	negative	-/-0.4701/-	L
ungereimt	ungereimt	AD	negative	-/-/-	D
ungern	ungern	AD	negative	-/-/-	D
ungeruehrt	ungeruehrt	AD	negative	-/-/-	D
ungeschickt	ungeschickt	AD	negative	-/-0.6087/-	L
ungeschickte	ungeschickt	AD	negative	-/-0.6087/-	L
ungeschicktem	ungeschickt	AD	negative	-/-0.6087/-	L
ungeschickten	ungeschickt	AD	negative	-/-0.6087/-	L
ungeschickter	ungeschickt	AD	negative	-/-0.6087/-	L
ungeschicktere	ungeschickt	AD	negative	-/-0.6087/-	L
ungeschickterem	ungeschickt	AD	negative	-/-0.6087/-	L
ungeschickteren	ungeschickt	AD	negative	-/-0.6087/-	L
ungeschickterer	ungeschickt	AD	negative	-/-0.6087/-	L
ungeschickteres	ungeschickt	AD	negative	-/-0.6087/-	L
ungeschicktes	ungeschickt	AD	negative	-/-0.6087/-	L
ungeschicktest	ungeschickt	AD	negative	-/-0.6087/-	L
ungeschickteste	ungeschickt	AD	negative	-/-0.6087/-	L
ungeschicktestem	ungeschickt	AD	negative	-/-0.6087/-	L
ungeschicktesten	ungeschickt	AD	negative	-/-0.6087/-	L
ungeschicktester	ungeschickt	AD	negative	-/-0.6087/-	L
ungeschicktestes	ungeschickt	AD	negative	-/-0.6087/-	L
ungeschlichtet	ungeschlichtet	AD	negative	-/-/-	D
ungeschliffen	ungeschliffen	AD	negative	-/-/-	D
ungeschminkt	ungeschminkt	AD	negative	-/-0.0048/-	L
ungeschminkte	ungeschminkt	AD	negative	-/-0.0048/-	L
ungeschminktem	ungeschminkt	AD	negative	-/-0.0048/-	L
ungeschminkten	ungeschminkt	AD	negative	-/-0.0048/-	L
ungeschminkter	ungeschminkt	AD	negative	-/-0.0048/-	L
ungeschminktere	ungeschminkt	AD	negative	-/-0.0048/-	L
ungeschminkterem	ungeschminkt	AD	negative	-/-0.0048/-	L
ungeschminkteren	ungeschminkt	AD	negative	-/-0.0048/-	L
ungeschminkterer	ungeschminkt	AD	negative	-/-0.0048/-	L
ungeschminkteres	ungeschminkt	AD	negative	-/-0.0048/-	L
ungeschminktes	ungeschminkt	AD	negative	-/-0.0048/-	L
ungeschminktest	ungeschminkt	AD	negative	-/-0.0048/-	L
ungeschminkteste	ungeschminkt	AD	negative	-/-0.0048/-	L
ungeschminktestem	ungeschminkt	AD	negative	-/-0.0048/-	L
ungeschminktesten	ungeschminkt	AD	negative	-/-0.0048/-	L
ungeschminktester	ungeschminkt	AD	negative	-/-0.0048/-	L
ungeschminktestes	ungeschminkt	AD	negative	-/-0.0048/-	L
ungesellig	ungesellig	AD	negative	-/-/-	D
ungesetzlich	ungesetzlich	AD	negative	-/-0.0048/-	L
ungesetzliche	ungesetzlich	AD	negative	-/-0.0048/-	L
ungesetzlichem	ungesetzlich	AD	negative	-/-0.0048/-	L
ungesetzlichen	ungesetzlich	AD	negative	-/-0.0048/-	L
ungesetzlicher	ungesetzlich	AD	negative	-/-0.0048/-	L
ungesetzlichere	ungesetzlich	AD	negative	-/-0.0048/-	L
ungesetzlicherem	ungesetzlich	AD	negative	-/-0.0048/-	L
ungesetzlicheren	ungesetzlich	AD	negative	-/-0.0048/-	L
ungesetzlicherer	ungesetzlich	AD	negative	-/-0.0048/-	L
ungesetzlicheres	ungesetzlich	AD	negative	-/-0.0048/-	L
ungesetzliches	ungesetzlich	AD	negative	-/-0.0048/-	L
ungesetzlichst	ungesetzlich	AD	negative	-/-0.0048/-	L
ungesetzlichste	ungesetzlich	AD	negative	-/-0.0048/-	L
ungesetzlichstem	ungesetzlich	AD	negative	-/-0.0048/-	L
ungesetzlichsten	ungesetzlich	AD	negative	-/-0.0048/-	L
ungesetzlichster	ungesetzlich	AD	negative	-/-0.0048/-	L
